sequence_id,char,mouth_target,eye_target,lid_target,emotion,timestamp
1291,情,4,11,2,positive,0.9
1291,很,5,10,1,positive,1.2
1291,好,3,12,2,positive,1.5
1291, ,1,11,1,neutral,1.8
1292,机,1,11,1,neutral,0.0
1292,器,1,11,1,neutral,0.3
1292,人,3,12,1,neutral,0.6
1292,正,2,11,1,neutral,0.9
1292,在,3,10,1,neutral,1.2
1292,运,2,11,1,neutral,1.5
1292,行,2,12,1,neutral,1.8
1292, ,1,11,1,neutral,2.1
1293,不,4,2,4,surprise,0.0
1293,可,4,4,4,surprise,0.3
1293,思,4,2,4,surprise,0.6
1293,议,4,3,4,surprise,0.9
1293, ,1,11,1,neutral,1.2
1294,好,3,11,1,neutral,0.0
1294,的,3,11,1,neutral,0.3
1294, ,1,11,1,neutral,0.6
1295,接,1,11,1,neutral,0.0
1295,下,1,10,1,neutral,0.3
1295,来,1,11,1,neutral,0.6
1295,我,3,11,1,neutral,0.9
1295,们,1,11,1,neutral,1.2
1295,看,1,11,1,neutral,1.5
1295, ,1,11,1,neutral,1.8
1296,这,2,10,1,neutral,0.0
1296,是,1,10,1,neutral,0.3
1296,一,1,11,1,neutral,0.6
1296,段,2,11,1,neutral,0.9
1296,测,1,11,1,neutral,1.2
1296,试,1,11,1,neutral,1.5
1296,，,3,11,1,neutral,1.8
1296,机,3,11,1,neutral,2.1
1296,器,2,11,1,neutral,2.4
1296,人,2,11,1,neutral,2.7
1296,正,3,11,1,neutral,3.0
1296,在,2,11,1,neutral,3.3
1296,运,1,11,1,neutral,3.6
1296,行,3,11,1,neutral,3.9
1296, ,1,11,1,neutral,4.2
1297,谢,3,10,2,positive,0.0
1297,谢,4,12,2,positive,0.3
1297,大,3,12,2,positive,0.6
1297,家,5,11,1,positive,0.9
1297,的,4,12,2,positive,1.2
1297,支,4,9,2,positive,1.5
1297,持,5,11,1,positive,1.8
1297, ,1,11,1,neutral,2.1
1298,谢,4,12,2,positive,0.0
1298,谢,5,12,1,positive,0.3
1298,大,5,12,1,positive,0.6
1298,家,3,10,2,positive,0.9
1298,的,3,11,1,positive,1.2
1298,支,5,10,2,positive,1.5
1298,持,4,10,1,positive,1.8
1298,，,4,10,2,positive,2.1
1298,机,4,12,1,positive,2.4
1298,器,3,10,1,positive,2.7
1298,人,3,12,2,positive,3.0
1298,正,5,10,1,positive,3.3
1298,在,3,10,2,positive,3.6
1298,运,4,12,2,positive,3.9
1298,行,3,12,2,positive,4.2
1298, ,1,11,1,neutral,4.5
1299,快,4,3,4,surprise,0.0
1299,看,4,3,4,surprise,0.3
1299,，,5,1,4,surprise,0.6
1299,这,5,2,4,surprise,0.9
1299,是,4,5,4,surprise,1.2
1299,一,5,2,4,surprise,1.5
1299,段,4,5,4,surprise,1.8
1299,测,4,5,4,surprise,2.1
1299,试,5,2,4,surprise,2.4
1299, ,1,11,1,neutral,2.7
1300,唉,1,20,3,negative,0.0
1300,，,1,21,3,negative,0.3
1300,好,2,18,3,negative,0.6
1300,的,2,17,2,negative,0.9
1300, ,1,11,1,neutral,1.2
1301,哇,5,1,4,surprise,0.0
1301, ,1,11,1,neutral,0.3
1302,准,2,11,1,neutral,0.0
1302,备,1,11,1,neutral,0.3
1302,好,1,11,1,neutral,0.6
1302,了,1,10,1,neutral,0.9
1302,吗,2,11,1,neutral,1.2
1302,，,1,11,1,neutral,1.5
1302,接,3,11,1,neutral,1.8
1302,下,2,11,1,neutral,2.1
1302,来,3,11,1,neutral,2.4
1302,我,1,11,1,neutral,2.7
1302,们,2,11,1,neutral,3.0
1302,看,2,11,1,neutral,3.3
1302, ,1,11,1,neutral,3.6
1303,请,2,21,3,negative,0.0
1303,不,2,17,2,negative,0.3
1303,要,1,20,3,negative,0.6
1303,这,1,21,3,negative,0.9
1303,样,2,18,3,negative,1.2
1303,，,1,19,2,negative,1.5
1303,准,2,19,3,negative,1.8
1303,备,2,17,2,negative,2.1
1303,好,2,18,3,negative,2.4
1303,了,1,18,2,negative,2.7
1303,吗,2,19,2,negative,3.0
1303, ,1,11,1,neutral,3.3
1304,这,3,11,1,neutral,0.0
1304,是,3,11,1,neutral,0.3
1304,一,2,11,1,neutral,0.6
1304,段,1,11,1,neutral,0.9
1304,测,1,11,1,neutral,1.2
1304,试,3,11,1,neutral,1.5
1304,，,3,11,1,neutral,1.8
1304,这,2,11,1,neutral,2.1
1304,是,2,11,1,neutral,2.4
1304,一,2,12,1,neutral,2.7
1304,段,3,11,1,neutral,3.0
1304,测,3,11,1,neutral,3.3
1304,试,1,11,1,neutral,3.6
1304, ,1,11,1,neutral,3.9
1305,机,2,11,1,neutral,0.0
1305,器,1,11,1,neutral,0.3
1305,人,2,10,1,neutral,0.6
1305,正,1,11,1,neutral,0.9
1305,在,3,10,1,neutral,1.2
1305,运,3,12,1,neutral,1.5
1305,行,3,12,1,neutral,1.8
1305,，,2,11,1,neutral,2.1
1305,机,3,11,1,neutral,2.4
1305,器,3,11,1,neutral,2.7
1305,人,2,12,1,neutral,3.0
1305,正,1,11,1,neutral,3.3
1305,在,2,12,1,neutral,3.6
1305,运,3,11,1,neutral,3.9
1305,行,2,11,1,neutral,4.2
1305, ,1,11,1,neutral,4.5
1306,哇,5,3,4,surprise,0.0
1306, ,1,11,1,neutral,0.3
1307,今,4,10,1,positive,0.0
1307,天,4,11,2,positive,0.3
1307,心,5,10,2,positive,0.6
1307,情,3,10,2,positive,0.9
1307,很,4,11,1,positive,1.2
1307,好,4,11,2,positive,1.5
1307, ,1,11,1,neutral,1.8
1308,哇,5,5,4,surprise,0.0
1308,，,4,1,4,surprise,0.3
1308,好,5,5,4,surprise,0.6
1308,的,4,4,4,surprise,0.9
1308, ,1,11,1,neutral,1.2
1309,对,2,20,3,negative,0.0
1309,不,1,19,3,negative,0.3
1309,起,2,21,2,negative,0.6
1309,，,1,20,3,negative,0.9
1309,准,1,17,3,negative,1.2
1309,备,2,16,3,negative,1.5
1309,好,2,21,3,negative,1.8
1309,了,2,20,3,negative,2.1
1309,吗,2,19,2,negative,2.4
1309, ,1,11,1,neutral,2.7
1310,唉,2,18,2,negative,0.0
1310, ,1,11,1,neutral,0.3
1311,太,5,11,1,positive,0.0
1311,棒,4,11,2,positive,0.3
1311,了,4,10,2,positive,0.6
1311, ,1,11,1,neutral,0.9
1312,对,1,18,2,negative,0.0
1312,不,2,17,3,negative,0.3
1312,起,2,16,2,negative,0.6
1312, ,1,11,1,neutral,0.9
1313,请,2,18,2,negative,0.0
1313,不,2,17,3,negative,0.3
1313,要,2,16,3,negative,0.6
1313,这,1,16,3,negative,0.9
1313,样,2,16,3,negative,1.2
1313, ,1,11,1,neutral,1.5
1314,情,1,21,3,negative,0.0
1314,况,2,18,2,negative,0.3
1314,不,1,21,2,negative,0.6
1314,太,1,17,3,negative,0.9
1314,好,1,18,2,negative,1.2
1314, ,1,11,1,neutral,1.5
1315,机,3,11,1,neutral,0.0
1315,器,2,11,1,neutral,0.3
1315,人,3,11,1,neutral,0.6
1315,正,1,10,1,neutral,0.9
1315,在,3,10,1,neutral,1.2
1315,运,2,11,1,neutral,1.5
1315,行,2,11,1,neutral,1.8
1315,，,2,11,1,neutral,2.1
1315,机,2,11,1,neutral,2.4
1315,器,3,10,1,neutral,2.7
1315,人,2,11,1,neutral,3.0
1315,正,3,11,1,neutral,3.3
1315,在,2,12,1,neutral,3.6
1315,运,1,11,1,neutral,3.9
1315,行,3,12,1,neutral,4.2
1315, ,1,11,1,neutral,4.5
1316,情,2,20,3,negative,0.0
1316,况,2,21,2,negative,0.3
1316,不,2,19,3,negative,0.6
1316,太,1,18,3,negative,0.9
1316,好,2,16,2,negative,1.2
1316, ,1,11,1,neutral,1.5
1317,情,2,18,2,negative,0.0
1317,况,2,19,3,negative,0.3
1317,不,2,19,3,negative,0.6
1317,太,1,16,3,negative,0.9
1317,好,1,16,3,negative,1.2
1317, ,1,11,1,neutral,1.5
1318,欢,5,11,2,positive,0.0
1318,迎,4,10,2,positive,0.3
1318,来,3,12,1,positive,0.6
1318,到,3,10,1,positive,0.9
1318,直,5,12,2,positive,1.2
1318,播,5,12,1,positive,1.5
1318,间,3,10,1,positive,1.8
1318,，,3,11,2,positive,2.1
1318,这,4,12,1,positive,2.4
1318,是,5,12,2,positive,2.7
1318,一,5,13,1,positive,3.0
1318,段,4,12,2,positive,3.3
1318,测,3,11,1,positive,3.6
1318,试,5,12,1,positive,3.9
1318, ,1,11,1,neutral,4.2
1319,有,1,16,2,negative,0.0
1319,点,1,21,3,negative,0.3
1319,难,2,20,3,negative,0.6
1319,过,2,19,3,negative,0.9
1319, ,1,11,1,neutral,1.2
1320,接,1,11,1,neutral,0.0
1320,下,3,11,1,neutral,0.3
1320,来,2,11,1,neutral,0.6
1320,我,2,11,1,neutral,0.9
1320,们,1,11,1,neutral,1.2
1320,看,1,11,1,neutral,1.5
1320, ,1,11,1,neutral,1.8
1321,今,3,12,1,positive,0.0
1321,天,3,11,1,positive,0.3
1321,心,3,10,1,positive,0.6
1321,情,3,11,1,positive,0.9
1321,很,3,13,2,positive,1.2
1321,好,3,11,1,positive,1.5
1321, ,1,11,1,neutral,1.8
1322,太,4,12,2,positive,0.0
1322,棒,5,10,2,positive,0.3
1322,了,5,12,1,positive,0.6
1322, ,1,11,1,neutral,0.9
1323,快,5,4,4,surprise,0.0
1323,看,4,4,4,surprise,0.3
1323, ,1,11,1,neutral,0.6
1324,请,1,16,2,negative,0.0
1324,不,1,20,2,negative,0.3
1324,要,2,21,2,negative,0.6
1324,这,2,19,2,negative,0.9
1324,样,1,16,3,negative,1.2
1324, ,1,11,1,neutral,1.5
1325,准,3,11,1,neutral,0.0
1325,备,1,11,1,neutral,0.3
1325,好,3,11,1,neutral,0.6
1325,了,2,12,1,neutral,0.9
1325,吗,1,11,1,neutral,1.2
1325, ,1,11,1,neutral,1.5
1326,今,5,12,2,positive,0.0
1326,天,3,11,2,positive,0.3
1326,心,3,11,1,positive,0.6
1326,情,5,11,2,positive,0.9
1326,很,3,10,1,positive,1.2
1326,好,4,12,1,positive,1.5
1326, ,1,11,1,neutral,1.8
1327,准,2,11,1,neutral,0.0
1327,备,2,11,1,neutral,0.3
1327,好,2,11,1,neutral,0.6
1327,了,2,11,1,neutral,0.9
1327,吗,3,11,1,neutral,1.2
1327, ,1,11,1,neutral,1.5
1328,情,1,17,3,negative,0.0
1328,况,2,21,2,negative,0.3
1328,不,2,21,3,negative,0.6
1328,太,2,19,3,negative,0.9
1328,好,1,16,3,negative,1.2
1328,，,2,18,2,negative,1.5
1328,好,2,16,2,negative,1.8
1328,的,1,15,2,negative,2.1
1328, ,1,11,1,neutral,2.4
1329,快,5,4,4,surprise,0.0
1329,看,4,1,4,surprise,0.3
1329,，,4,2,4,surprise,0.6
1329,机,5,5,4,surprise,0.9
1329,器,5,2,4,surprise,1.2
1329,人,4,5,4,surprise,1.5
1329,正,4,4,4,surprise,1.8
1329,在,4,2,4,surprise,2.1
1329,运,4,3,4,surprise,2.4
1329,行,4,1,4,surprise,2.7
1329, ,1,11,1,neutral,3.0
1330,真,5,3,4,surprise,0.0
1330,的,5,3,4,surprise,0.3
1330,吗,5,2,4,surprise,0.6
1330, ,1,11,1,neutral,0.9
1331,请,1,18,3,negative,0.0
1331,不,1,21,2,negative,0.3
1331,要,2,20,2,negative,0.6
1331,这,1,19,2,negative,0.9
1331,样,2,20,3,negative,1.2
1331, ,1,11,1,neutral,1.5
1332,谢,4,11,2,positive,0.0
1332,谢,3,13,2,positive,0.3
1332,大,4,12,2,positive,0.6
1332,家,3,11,2,positive,0.9
1332,的,3,11,2,positive,1.2
1332,支,5,11,2,positive,1.5
1332,持,4,10,2,positive,1.8
1332, ,1,11,1,neutral,2.1
1333,对,1,20,3,negative,0.0
1333,不,2,21,2,negative,0.3
1333,起,2,19,3,negative,0.6
1333, ,1,11,1,neutral,0.9
1334,谢,5,11,1,positive,0.0
1334,谢,5,10,1,positive,0.3
1334,大,5,10,1,positive,0.6
1334,家,5,10,2,positive,0.9
1334,的,5,11,2,positive,1.2
1334,支,3,11,1,positive,1.5
1334,持,5,11,1,positive,1.8
1334, ,1,11,1,neutral,2.1
1335,天,4,3,4,surprise,0.0
1335,哪,5,1,4,surprise,0.3
1335, ,1,11,1,neutral,0.6
1336,不,5,4,4,surprise,0.0
1336,可,4,3,4,surprise,0.3
1336,思,5,3,4,surprise,0.6
1336,议,4,1,4,surprise,0.9
1336,，,5,2,4,surprise,1.2
1336,接,4,4,4,surprise,1.5
1336,下,4,5,4,surprise,1.8
1336,来,5,3,4,surprise,2.1
1336,我,4,5,4,surprise,2.4
1336,们,5,2,4,surprise,2.7
1336,看,5,5,4,surprise,3.0
1336, ,1,11,1,neutral,3.3
1337,你,5,10,1,positive,0.0
1337,好,4,13,2,positive,0.3
1337,，,4,12,2,positive,0.6
1337,好,3,11,1,positive,0.9
1337,的,4,11,2,positive,1.2
1337, ,1,11,1,neutral,1.5
1338,今,3,11,2,positive,0.0
1338,天,5,10,2,positive,0.3
1338,心,5,12,1,positive,0.6
1338,情,4,11,2,positive,0.9
1338,很,5,12,1,positive,1.2
1338,好,5,10,2,positive,1.5
1338,，,3,12,2,positive,1.8
1338,准,3,9,2,positive,2.1
1338,备,4,10,1,positive,2.4
1338,好,3,11,2,positive,2.7
1338,了,3,12,1,positive,3.0
1338,吗,4,10,1,positive,3.3
1338, ,1,11,1,neutral,3.6
1339,太,5,10,1,positive,0.0
1339,棒,3,12,1,positive,0.3
1339,了,5,9,2,positive,0.6
1339,，,4,10,2,positive,0.9
1339,这,5,12,2,positive,1.2
1339,是,4,10,1,positive,1.5
1339,一,3,10,2,positive,1.8
1339,段,4,12,1,positive,2.1
1339,测,4,11,2,positive,2.4
1339,试,5,12,1,positive,2.7
1339, ,1,11,1,neutral,3.0
1340,接,1,11,1,neutral,0.0
1340,下,3,11,1,neutral,0.3
1340,来,3,11,1,neutral,0.6
1340,我,3,11,1,neutral,0.9
1340,们,2,11,1,neutral,1.2
1340,看,2,11,1,neutral,1.5
1340, ,1,11,1,neutral,1.8
1341,好,3,11,1,neutral,0.0
1341,的,2,10,1,neutral,0.3
1341,，,1,11,1,neutral,0.6
1341,接,1,11,1,neutral,0.9
1341,下,3,11,1,neutral,1.2
1341,来,1,11,1,neutral,1.5
1341,我,1,11,1,neutral,1.8
1341,们,3,11,1,neutral,2.1
1341,看,1,11,1,neutral,2.4
1341, ,1,11,1,neutral,2.7
1342,这,1,11,1,neutral,0.0
1342,是,2,11,1,neutral,0.3
1342,一,3,11,1,neutral,0.6
1342,段,2,11,1,neutral,0.9
1342,测,2,11,1,neutral,1.2
1342,试,3,11,1,neutral,1.5
1342, ,1,11,1,neutral,1.8
1343,好,1,11,1,neutral,0.0
1343,的,1,11,1,neutral,0.3
1343,，,3,11,1,neutral,0.6
1343,这,3,11,1,neutral,0.9
1343,是,2,11,1,neutral,1.2
1343,一,2,11,1,neutral,1.5
1343,段,1,11,1,neutral,1.8
1343,测,3,11,1,neutral,2.1
1343,试,1,11,1,neutral,2.4
1343, ,1,11,1,neutral,2.7
1344,真,4,4,4,surprise,0.0
1344,的,5,3,4,surprise,0.3
1344,吗,4,3,4,surprise,0.6
1344, ,1,11,1,neutral,0.9
1345,不,4,3,4,surprise,0.0
1345,可,4,1,4,surprise,0.3
1345,思,5,3,4,surprise,0.6
1345,议,4,3,4,surprise,0.9
1345, ,1,11,1,neutral,1.2
1346,准,1,11,1,neutral,0.0
1346,备,2,10,1,neutral,0.3
1346,好,1,11,1,neutral,0.6
1346,了,1,11,1,neutral,0.9
1346,吗,2,11,1,neutral,1.2
1346, ,1,11,1,neutral,1.5
1347,唉,1,18,2,negative,0.0
1347, ,1,11,1,neutral,0.3
1348,机,3,11,1,neutral,0.0
1348,器,1,11,1,neutral,0.3
1348,人,2,11,1,neutral,0.6
1348,正,1,11,1,neutral,0.9
1348,在,3,10,1,neutral,1.2
1348,运,2,11,1,neutral,1.5
1348,行,1,11,1,neutral,1.8
1348,，,1,11,1,neutral,2.1
1348,这,2,11,1,neutral,2.4
1348,是,1,10,1,neutral,2.7
1348,一,3,11,1,neutral,3.0
1348,段,2,11,1,neutral,3.3
1348,测,3,11,1,neutral,3.6
1348,试,1,11,1,neutral,3.9
1348, ,1,11,1,neutral,4.2
1349,欢,3,11,2,positive,0.0
1349,迎,5,11,2,positive,0.3
1349,来,4,12,1,positive,0.6
1349,到,5,11,2,positive,0.9
1349,直,5,11,2,positive,1.2
1349,播,4,10,1,positive,1.5
1349,间,5,10,1,positive,1.8
1349, ,1,11,1,neutral,2.1
1350,哇,5,3,4,surprise,0.0
1350, ,1,11,1,neutral,0.3
1351,机,2,11,1,neutral,0.0
1351,器,1,11,1,neutral,0.3
1351,人,3,10,1,neutral,0.6
1351,正,1,12,1,neutral,0.9
1351,在,2,11,1,neutral,1.2
1351,运,1,11,1,neutral,1.5
1351,行,2,11,1,neutral,1.8
1351, ,1,11,1,neutral,2.1
1352,真,5,5,4,surprise,0.0
1352,的,5,3,4,surprise,0.3
1352,吗,5,1,4,surprise,0.6
1352, ,1,11,1,neutral,0.9
1353,太,5,11,1,positive,0.0
1353,棒,4,10,2,positive,0.3
1353,了,4,10,1,positive,0.6
1353, ,1,11,1,neutral,0.9
1354,你,3,12,2,positive,0.0
1354,好,3,12,2,positive,0.3
1354,，,3,11,1,positive,0.6
1354,好,5,11,2,positive,0.9
1354,的,3,11,1,positive,1.2
1354, ,1,11,1,neutral,1.5
1355,请,1,19,3,negative,0.0
1355,不,2,17,3,negative,0.3
1355,要,2,20,3,negative,0.6
1355,这,2,18,3,negative,0.9
1355,样,2,18,2,negative,1.2
1355, ,1,11,1,neutral,1.5
1356,接,3,11,1,neutral,0.0
1356,下,3,11,1,neutral,0.3
1356,来,1,11,1,neutral,0.6
1356,我,3,11,1,neutral,0.9
1356,们,3,11,1,neutral,1.2
1356,看,1,12,1,neutral,1.5
1356, ,1,11,1,neutral,1.8
1357,准,3,11,1,neutral,0.0
1357,备,1,11,1,neutral,0.3
1357,好,3,11,1,neutral,0.6
1357,了,2,10,1,neutral,0.9
1357,吗,1,11,1,neutral,1.2
1357, ,1,11,1,neutral,1.5
1358,准,2,11,1,neutral,0.0
1358,备,3,11,1,neutral,0.3
1358,好,2,11,1,neutral,0.6
1358,了,2,11,1,neutral,0.9
1358,吗,2,11,1,neutral,1.2
1358, ,1,11,1,neutral,1.5
1359,接,3,11,1,neutral,0.0
1359,下,3,11,1,neutral,0.3
1359,来,1,12,1,neutral,0.6
1359,我,1,11,1,neutral,0.9
1359,们,1,11,1,neutral,1.2
1359,看,3,11,1,neutral,1.5
1359,，,1,11,1,neutral,1.8
1359,接,3,11,1,neutral,2.1
1359,下,3,11,1,neutral,2.4
1359,来,3,11,1,neutral,2.7
1359,我,3,11,1,neutral,3.0
1359,们,3,11,1,neutral,3.3
1359,看,1,12,1,neutral,3.6
1359, ,1,11,1,neutral,3.9
1360,有,2,16,3,negative,0.0
1360,点,1,17,2,negative,0.3
1360,难,1,18,2,negative,0.6
1360,过,2,18,2,negative,0.9
1360, ,1,11,1,neutral,1.2
1361,天,4,1,4,surprise,0.0
1361,哪,4,5,4,surprise,0.3
1361, ,1,11,1,neutral,0.6
1362,哇,5,3,4,surprise,0.0
1362, ,1,11,1,neutral,0.3
1363,唉,1,17,2,negative,0.0
1363, ,1,11,1,neutral,0.3
1364,准,3,11,1,neutral,0.0
1364,备,3,10,1,neutral,0.3
1364,好,2,11,1,neutral,0.6
1364,了,3,12,1,neutral,0.9
1364,吗,1,11,1,neutral,1.2
1364,，,1,11,1,neutral,1.5
1364,准,3,11,1,neutral,1.8
1364,备,1,11,1,neutral,2.1
1364,好,1,11,1,neutral,2.4
1364,了,2,11,1,neutral,2.7
1364,吗,1,11,1,neutral,3.0
1364, ,1,11,1,neutral,3.3
1365,不,5,3,4,surprise,0.0
1365,可,4,2,4,surprise,0.3
1365,思,4,1,4,surprise,0.6
1365,议,4,2,4,surprise,0.9
1365, ,1,11,1,neutral,1.2
1366,接,3,11,1,neutral,0.0
1366,下,1,11,1,neutral,0.3
1366,来,1,11,1,neutral,0.6
1366,我,3,11,1,neutral,0.9
1366,们,1,11,1,neutral,1.2
1366,看,1,11,1,neutral,1.5
1366, ,1,11,1,neutral,1.8
1367,今,3,13,2,positive,0.0
1367,天,3,10,2,positive,0.3
1367,心,3,11,2,positive,0.6
1367,情,5,12,2,positive,0.9
1367,很,3,12,1,positive,1.2
1367,好,5,10,2,positive,1.5
1367,，,3,11,2,positive,1.8
1367,好,3,11,2,positive,2.1
1367,的,4,11,1,positive,2.4
1367, ,1,11,1,neutral,2.7
1368,情,1,17,3,negative,0.0
1368,况,1,17,2,negative,0.3
1368,不,2,16,3,negative,0.6
1368,太,2,17,2,negative,0.9
1368,好,2,15,2,negative,1.2
1368, ,1,11,1,neutral,1.5
1369,你,4,12,1,positive,0.0
1369,好,5,11,2,positive,0.3
1369,，,4,11,2,positive,0.6
1369,接,5,12,2,positive,0.9
1369,下,4,11,2,positive,1.2
1369,来,3,10,2,positive,1.5
1369,我,4,11,2,positive,1.8
1369,们,5,12,2,positive,2.1
1369,看,5,10,2,positive,2.4
1369, ,1,11,1,neutral,2.7
1370,请,2,17,2,negative,0.0
1370,不,1,17,2,negative,0.3
1370,要,1,21,3,negative,0.6
1370,这,1,18,2,negative,0.9
1370,样,1,19,3,negative,1.2
1370,，,2,19,2,negative,1.5
1370,机,1,19,2,negative,1.8
1370,器,1,16,2,negative,2.1
1370,人,2,21,2,negative,2.4
1370,正,1,20,2,negative,2.7
1370,在,2,19,3,negative,3.0
1370,运,1,16,3,negative,3.3
1370,行,2,20,2,negative,3.6
1370, ,1,11,1,neutral,3.9
1371,今,4,10,1,positive,0.0
1371,天,3,12,2,positive,0.3
1371,心,4,13,1,positive,0.6
1371,情,5,12,1,positive,0.9
1371,很,5,9,2,positive,1.2
1371,好,4,11,2,positive,1.5
1371,，,3,11,2,positive,1.8
1371,这,3,10,1,positive,2.1
1371,是,5,12,2,positive,2.4
1371,一,3,12,1,positive,2.7
1371,段,5,11,1,positive,3.0
1371,测,4,11,1,positive,3.3
1371,试,4,10,2,positive,3.6
1371, ,1,11,1,neutral,3.9
1372,唉,1,21,3,negative,0.0
1372,，,2,16,2,negative,0.3
1372,准,1,16,2,negative,0.6
1372,备,2,17,2,negative,0.9
1372,好,2,18,3,negative,1.2
1372,了,2,20,3,negative,1.5
1372,吗,1,18,3,negative,1.8
1372, ,1,11,1,neutral,2.1
1373,有,1,19,3,negative,0.0
1373,点,2,21,2,negative,0.3
1373,难,2,17,2,negative,0.6
1373,过,1,19,2,negative,0.9
1373, ,1,11,1,neutral,1.2
1374,你,5,11,1,positive,0.0
1374,好,3,12,1,positive,0.3
1374, ,1,11,1,neutral,0.6
1375,情,1,17,2,negative,0.0
1375,况,1,20,2,negative,0.3
1375,不,1,16,3,negative,0.6
1375,太,1,18,3,negative,0.9
1375,好,2,16,3,negative,1.2
1375, ,1,11,1,neutral,1.5
1376,请,1,17,3,negative,0.0
1376,不,2,20,3,negative,0.3
1376,要,2,20,2,negative,0.6
1376,这,1,16,2,negative,0.9
1376,样,1,19,3,negative,1.2
1376, ,1,11,1,neutral,1.5
1377,有,2,16,3,negative,0.0
1377,点,2,18,3,negative,0.3
1377,难,1,21,3,negative,0.6
1377,过,1,19,3,negative,0.9
1377, ,1,11,1,neutral,1.2
1378,有,2,20,3,negative,0.0
1378,点,2,16,3,negative,0.3
1378,难,2,18,2,negative,0.6
1378,过,1,19,3,negative,0.9
1378,，,2,17,3,negative,1.2
1378,机,1,16,2,negative,1.5
1378,器,2,16,2,negative,1.8
1378,人,1,17,2,negative,2.1
1378,正,1,18,2,negative,2.4
1378,在,1,21,3,negative,2.7
1378,运,2,17,2,negative,3.0
1378,行,1,18,3,negative,3.3
1378, ,1,11,1,neutral,3.6
1379,欢,4,12,1,positive,0.0
1379,迎,5,10,1,positive,0.3
1379,来,4,11,1,positive,0.6
1379,到,4,11,2,positive,0.9
1379,直,4,12,2,positive,1.2
1379,播,5,10,1,positive,1.5
1379,间,3,11,2,positive,1.8
1379, ,1,11,1,neutral,2.1
1380,对,2,20,3,negative,0.0
1380,不,1,18,3,negative,0.3
1380,起,1,16,2,negative,0.6
1380, ,1,11,1,neutral,0.9
1381,接,2,11,1,neutral,0.0
1381,下,2,11,1,neutral,0.3
1381,来,3,11,1,neutral,0.6
1381,我,2,11,1,neutral,0.9
1381,们,2,11,1,neutral,1.2
1381,看,2,11,1,neutral,1.5
1381,，,1,11,1,neutral,1.8
1381,这,3,11,1,neutral,2.1
1381,是,2,10,1,neutral,2.4
1381,一,3,11,1,neutral,2.7
1381,段,1,11,1,neutral,3.0
1381,测,1,11,1,neutral,3.3
1381,试,1,11,1,neutral,3.6
1381, ,1,11,1,neutral,3.9
1382,接,3,11,1,neutral,0.0
1382,下,1,10,1,neutral,0.3
1382,来,2,10,1,neutral,0.6
1382,我,3,10,1,neutral,0.9
1382,们,3,10,1,neutral,1.2
1382,看,1,11,1,neutral,1.5
1382, ,1,11,1,neutral,1.8
1383,今,3,12,1,positive,0.0
1383,天,5,12,1,positive,0.3
1383,心,3,12,2,positive,0.6
1383,情,3,10,1,positive,0.9
1383,很,5,10,2,positive,1.2
1383,好,3,10,2,positive,1.5
1383,，,5,13,2,positive,1.8
1383,这,4,11,2,positive,2.1
1383,是,5,10,2,positive,2.4
1383,一,3,12,2,positive,2.7
1383,段,5,11,2,positive,3.0
1383,测,5,11,2,positive,3.3
1383,试,3,11,1,positive,3.6
1383, ,1,11,1,neutral,3.9
1384,对,2,19,3,negative,0.0
1384,不,1,18,2,negative,0.3
1384,起,1,18,2,negative,0.6
1384, ,1,11,1,neutral,0.9
1385,准,1,11,1,neutral,0.0
1385,备,3,11,1,neutral,0.3
1385,好,2,11,1,neutral,0.6
1385,了,3,11,1,neutral,0.9
1385,吗,1,11,1,neutral,1.2
1385,，,2,11,1,neutral,1.5
1385,好,3,11,1,neutral,1.8
1385,的,3,11,1,neutral,2.1
1385, ,1,11,1,neutral,2.4
1386,好,3,11,1,neutral,0.0
1386,的,2,12,1,neutral,0.3
1386, ,1,11,1,neutral,0.6
1387,请,1,16,3,negative,0.0
1387,不,2,19,3,negative,0.3
1387,要,1,18,2,negative,0.6
1387,这,1,19,2,negative,0.9
1387,样,2,17,2,negative,1.2
1387, ,1,11,1,neutral,1.5
1388,好,2,11,1,neutral,0.0
1388,的,3,11,1,neutral,0.3
1388, ,1,11,1,neutral,0.6
1389,天,5,5,4,surprise,0.0
1389,哪,4,1,4,surprise,0.3
1389, ,1,11,1,neutral,0.6
1390,唉,1,17,3,negative,0.0
1390, ,1,11,1,neutral,0.3
1391,你,4,10,2,positive,0.0
1391,好,4,11,2,positive,0.3
1391, ,1,11,1,neutral,0.6
1392,天,4,4,4,surprise,0.0
1392,哪,5,3,4,surprise,0.3
1392, ,1,11,1,neutral,0.6
1393,天,5,4,4,surprise,0.0
1393,哪,5,2,4,surprise,0.3
1393,，,4,2,4,surprise,0.6
1393,准,5,4,4,surprise,0.9
1393,备,5,2,4,surprise,1.2
1393,好,4,5,4,surprise,1.5
1393,了,5,3,4,surprise,1.8
1393,吗,4,3,4,surprise,2.1
1393, ,1,11,1,neutral,2.4
1394,天,5,4,4,surprise,0.0
1394,哪,4,3,4,surprise,0.3
1394,，,4,2,4,surprise,0.6
1394,接,5,3,4,surprise,0.9
1394,下,4,5,4,surprise,1.2
1394,来,4,1,4,surprise,1.5
1394,我,5,5,4,surprise,1.8
1394,们,5,3,4,surprise,2.1
1394,看,5,3,4,surprise,2.4
1394, ,1,11,1,neutral,2.7
1395,请,1,18,2,negative,0.0
